시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동 267,37.449739,127.150424,3,2,N,109009,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,22+3+12+3+60,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동 500,37.449335,127.149463,3,1,N,109010,1,3,3,녹색+황색+적색,67+3+30,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동 1211,37.448565,127.148699,3,2,N,109011,1,3,3,녹색+황색+적색,67+3+30,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동 1220,37.448253,127.148443,3,1,N,109012,1,3,3,녹색+황색+적색,67+3+30,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동 1241,37.447174,127.148050,3,2,N,109013,1,4,5,녹색/녹색화살표+녹색/황색+녹색+황색+적색,15+3+37+3+42,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동1247,37.446693,127.147975,3,1,N,109014,1,3,3,녹색+황색+적색,67+3+30,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,희망로533번길,3,,경기도 성남시 수정구 신흥동 1254,37.446211,127.147851,3,2,N,109015,1,4,5,녹색/녹색화살표+녹색/황색+녹색+황색+적색,12+3+57+3+25,2,2,1,Y,00:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 5857,37.444306,127.128627,3,1,Y,110001,1,3,3,녹색+황색+적색,72+3+15,2,2,1,N,00:00,00:00,Y,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 3743,37.444954,127.131680,3,1,Y,110002,1,3,3,녹색+황색+적색,52+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 3752-1,37.445341,127.133073,3,1,Y,110003,1,3,3,녹색+황색+적색,52+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 2991-2,37.446873,127.135814,3,1,Y,110004,1,3,3,녹색+황색+적색,60+3+17,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 3307-73,37.446891,127.137413,3,1,Y,110005,1,3,3,녹색+황색+적색,60+3+17,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 7289,37.447346,127.140555,3,1,Y,110006,1,3,3,녹색+황색+적색,55+3+22,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,남문로,3,,경기도 성남시 수정구 태평동 2370,37.448079,127.140530,3,2,Y,110007,1,3,3,녹색+황색+적색,60+3+37,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,논골로,3,,경기도 성남시 수정구 양지동 1021,37.456612,127.160264,3,1,Y,111001,1,3,3,녹색+황색+적색,67+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,논골로,3,,경기도 성남시 수정구 양지동 743-1,37.4571998465,127.159671,3,1,Y,111002,1,3,3,녹색+황색+적색,68+3+19,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,논골로,3,,경기도 성남시 수정구 단대동 27-1,37.458611,127.158637,3,1,Y,111003,1,3,3,녹색+황색+적색,67+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,논골로,3,,경기도 성남시 수정구 단대동 10,37.460917,127.157406,3,1,Y,111004,1,3,3,녹색+황색+적색,47+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,논골로,3,,경기도 성남시 수정구 단대동 5,37.461847,127.158526,3,1,Y,111005,1,3,3,녹색+황색+적색,47+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 사송동 621-11,37.418612,127.117682,3,2,Y,112001,1,4,5,녹색/녹색화살표+녹색/황색+녹색+황색+적색,15+3+59+3+20,2,2,1,N,00:00,00:00,Y,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 사송동 620-2,37.420130,127.117243,3,2,Y,112002,1,3,3,녹색+황색+적색,69+3+28,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 둔전동 223-2,37.427587,127.116256,3,2,Y,112003,1,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 수진동 4694,37.436139,127.120492,3,2,Y,112004,1,3,3,녹색+황색+적색,67+3+30,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 태평동 7003-21,37.441818,127.119466,3,2,Y,112005,1,3,3,녹색+황색+적색,53+3+34,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 태평동 7065-3,37.443893,127.119967,3,2,Y,112006,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,53+3+19+3+12,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 태평동 7019,37.449100,127.120980,3,1,Y,112007,1,3,3,녹색+황색+적색,25+3+20,2,2,1,N,00:00,00:00,Y,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 태평동 6997,37.451644,127.121033,3,2,Y,112008,1,1,1,황색,0,2,1,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 복정동 343-2,37.457617,127.119038,3,2,Y,112009,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,31+3+15+3+48,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 복정동 348-8,37.458734,127.120966,3,2,Y,112010,1,3,3,녹색+황색+적색,57+3+40,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,탄천로,3,,경기도 성남시 수정구 복정동 363-1,37.466739,127.124640,3,2,Y,112011,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,태평로,3,,경기도 성남시 수정구 태평동 7342,37.448286,127.128089,3,2,Y,113001,1,3,3,녹색+황색+적색,60+3+37,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,태평로,3,,경기도 성남시 수정구 태평동 7344,37.447591,127.129089,3,2,Y,113002,1,3,3,녹색+황색+적색,71+3+26,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,태평로,3,,경기도 성남시 수정구 태평동 5090-1,37.448544,127.129425,3,1,Y,113003,1,3,3,녹색+황색+적색,27+3+20,2,2,1,N,00:00,00:00,Y,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,태평로,3,,경기도 성남시 수정구 태평동 521,37.449664,127.134261,3,2,Y,113004,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,51+3+20+3+23,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,태평로,3,,경기도 성남시 수정구 태평동 648,37.449297,127.133021,3,2,Y,113005,1,4,3,녹색/녹색화살표+황색+적색,24+3+73,2,2,1,Y,15:30,08:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,달래내로,3,,경기도 성남시 수정구 금토동 272,37.409314,127.097790,3,2,Y,114001,1,4,5,녹색+황색+적색+녹색/녹색화살표+녹색/황색,67+3+15+12+3,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,달래내로,3,,경기도 성남시 수정구 금토동 270-18,37.408971,127.097095,3,2,Y,114002,1,4,4,녹색+녹색/녹색화살표+황색+적색,54+10+3+33,2,2,1,N,00:00,00:00,Y,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,달래내로,3,,경기도 성남시 수정구 금토동 270-9,37.408931,127.096012,3,2,Y,114003,1,4,5,녹색+황색+적색+녹색/녹색화살표+녹색/황색,50+3+22+22+3,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,달래내로,3,,경기도 성남시 수정구 금토동 410-161,37.408434,127.095613,3,2,Y,114004,1,4,5,녹색+황색+적색+녹색/녹색화살표+녹색/황색,50+3+22+22+3,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,달래내로,3,,경기도 성남시 수정구 금토동 410-44,37.408482,127.095077,3,2,Y,114005,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,50+3+19+3+25,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,달래내로,3,,경기도 성남시 수정구 금토동 93-10,37.417314,127.080787,3,2,Y,114006,1,3,3,녹색+황색+적색,37+3+20,2,1,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 고등동 607-3,37.425383,127.100169,3,2,Y,115001,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,97+3+17+3+80,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 고등동 606-3,37.426095,127.095734,3,2,Y,115002,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,20+3+142+3+35,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 고등동 597,37.427128,127.095349,3,2,Y,115003,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,77+3+12+3+55,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 고등동 593-3,37.428110,127.093877,3,2,Y,115004,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,77+3+17+3+50,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 고등동 526-40,37.429181,127.091203,3,1,Y,115005,1,3,3,녹색+황색+적색,2+3+25,2,2,1,N,00:00,00:00,Y,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 상적동 95-2,37.433740,127.084473,3,2,Y,115006,1,4,5,녹색+황색+적색+녹색/녹색화살표+녹색/황색,108+3+24+12+3,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 상적동 127-6,37.432058,127.081668,3,1,Y,115007,1,3,3,녹색+황색+적색,2+3+25,2,2,1,N,00:00,00:00,Y,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 상적동 173-4,37.430539,127.073164,3,2,Y,115008,1,3,3,녹색+황색+적색,63+3+24,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,청계산로,3,,경기도 성남시 수정구 상적동 212-6,37.430378,127.071555,3,2,Y,115009,1,3,3,녹색+황색+적색,63+3+24,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,시민로,3,,경기도 성남시 수정구 신흥동 4510,37.440899,127.143765,3,1,Y,116001,1,3,3,녹색+황색+적색,77+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,시민로,3,,경기도 성남시 수정구 신흥동 4517,37.441881,127.143272,3,1,Y,116002,1,3,3,녹색+황색+적색,77+3+20,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 금토동 273-30,37.410459,127.099151,3,2,Y,117001,1,4,4,녹색+녹색/녹색화살표+황색+적색,110+17+3+70,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 시흥동 280-38,37.412393,127.100085,3,2,Y,117002,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,107+3+37+3+50,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 시흥동 234-22,37.416654,127.101492,3,2,Y,117003,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,127+3+37+3+30,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 시흥동 223,37.420335,127.101799,3,2,Y,117004,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,132+3+17+3+45,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 시흥동 209-35,37.422651,127.101752,3,2,Y,117005,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,47+3+42+3+105,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 617,37.423422,127.101574,3,1,Y,117006,1,3,3,녹색+황색+적색,32+3+40,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 430-1,37.424282,127.102530,3,1,Y,117007,1,3,3,녹색+황색+적색,147+3+50,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 427-30,37.425479,127.102078,3,2,Y,117008,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,92+3+52+3+50,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 416-1,37.428159,127.102180,3,2,Y,117009,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,127+3+19+3+48,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 581-3,37.430319,127.101750,3,2,Y,117010,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,111+3+47+3+86,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 283-16,37.432729,127.102942,3,2,Y,117011,1,4,4,녹색+녹색/녹색화살표+황색+적색,132+30+3+35,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 87-6,37.434923,127.103079,3,2,Y,117012,1,4,4,녹색+녹색/녹색화살표+황색+적색,105+15+3+47,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 고등동 94-12,37.438661,127.103418,3,2,Y,117013,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,110+3+12+3+45,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 심곡동 209-3,37.444919,127.103447,3,2,Y,117014,1,4,4,녹색+녹색/녹색화살표+황색+적색,110+27+3+30,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 심곡동 211-6,37.446152,127.103769,3,2,Y,117015,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,103+3+12+3+49,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 심곡동 220-29,37.447795,127.104466,3,2,Y,117016,1,4,4,녹색+녹색/녹색화살표+황색+적색,90+12+3+65,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 심곡동 260-17,37.449504,127.105220,3,1,Y,117017,1,3,3,녹색+황색+적색,117+3+50,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 오야동 225-12,37.454772,127.106527,3,2,Y,117018,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,90+3+47+3+27,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 신촌동 76-5,37.458091,127.107063,3,2,Y,117019,1,3,3,녹색+황색+적색,125+3+42,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,대왕판교로,3,,경기도 성남시 수정구 신촌동 119-4,37.459918,127.107417,3,2,Y,117020,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,104+3+15+3+45,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,단대로,3,,경기도 성남시 수정구 단대동 77,37.453611,127.157747,3,1,Y,118001,1,3,3,녹색+황색+적색,37+3+20,2,2,1,Y,22:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,단대로,3,,경기도 성남시 수정구 단대동 101-4,37.452399,127.158123,3,2,Y,118002,1,4,3,녹색/녹색화살표+황색+적색,17+3+80,2,2,1,Y,22:00,06:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 수정구,시도,,고등공원로,3,,경기도 성남시 수정구 고등동 590,37.427847,127.100393,3,2,Y,119001,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,24+3+12+3+58,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
