설립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
공립,송추초등학교,031-826-2012,경기도 양주시 장흥면 교현리 119번지,경기도 양주시 장흥면 호국로 499,11523,37.7162043566,126.9704368902
공립,양주덕산초등학교,031-863-1931,경기도 양주시 덕계동 420-1번지,경기도 양주시 평화로 1418-6,11444,37.8182039559,127.0477303206
공립,양주덕현초등학교,031-847-7370,경기도 양주시 고읍동 80-2번지,경기도 양주시 부흥로 1989,11481,37.7995971451,127.0808415281
공립,연곡초등학교,031-879-4355,경기도 양주시 백석읍 연곡리 13-3번지,경기도 양주시 백석읍 월암로170번길 107,11502,37.8070719935,126.9617911722
공립,유양초등학교,031-840-0074,경기도 양주시 유양동 511-1번지,경기도 양주시 부흥로 1373-7,11498,37.7860546791,127.0272114059
공립,은봉초등학교,031-826-8452,경기도 양주시 백석읍 복지리 303-8번지,경기도 양주시 백석읍 꿈나무로 321,11514,37.7813543831,126.9832249965
공립,은현초등학교,031-868-8032,경기도 양주시 은현면 선암리 227-3번지,경기도 양주시 은현면 화합로 912,11430,37.8631859559,127.0242861781
공립,천보초등학교,031-866-0841,경기도 양주시 옥정동 947번지,경기도 양주시 옥정로7길 65,11468,37.8276694631,127.0874893733
공립,칠봉초등학교,031-859-2545,경기도 양주시 고암동 121번지,경기도 양주시 회정로 156,11454,37.8380903744,127.0703386115
공립,탑동초등학교,031-867-2592,경기도 동두천시 탑동동 395-1번지,경기도 동두천시 탑신로 61,11322,37.8915654180,127.1039311337
공립,회정초등학교,031-859-6212,경기도 양주시 회정동 344-1번지,경기도 양주시 평화로 1567,11439,37.8302082939,127.0521570533
공립,회천초등학교,031-859-8891,경기도 양주시 고암동 122-1번지,경기도 양주시 고암길 73,11455,37.8326438452,127.0696201753
공립,효촌초등학교,031-871-3172,경기도 양주시 광적면 덕도리 755번지,경기도 양주시 광적면 화합로248번길 18,11412,37.8583552260,126.9635329214
공립,계남초등학교,070-7096-7202,경기도 부천시 원미구 중동 1180번지,경기도 부천시 원미구 조마루로 255,14579,37.4985806959,126.7716113660
공립,고강초등학교,032-719-3701,경기도 부천시 오정구 고강동 384번지,경기도 부천시 오정구 역곡로482번길 57,14408,37.5271880006,126.8197376752
공립,고리울초등학교,032-677-4794,경기도 부천시 오정구 고강동 325-4번지,경기도 부천시 오정구 고리울로 93,14409,37.5272751434,126.8270818764
공립,까치울초등학교,07070152704,경기도 부천시 오정구 작동 125-6번지,경기도 부천시 오정구 역곡로324번길 14,14476,37.5137527616,126.8141680202
공립,도원초등학교,070-5008-1604,경기도 부천시 소사구 심곡본동 802번지,경기도 부천시 소사구 마니로 13,14747,37.4770738058,126.7729624547
공립,동곡초등학교,070-7096-6102,경기도 부천시 원미구 역곡동 227번지,경기도 부천시 원미구 안곡로 248,14665,37.4905942551,126.8167892507
공립,범박초등학교,032-721-4160,경기도 부천시 소사구 범박동 331번지,경기도 부천시 소사구 범박로 1,14783,37.4702820639,126.8113197738
공립,부광초등학교,070-7096-7403,경기도 부천시 원미구 중동 1029-3번지,경기도 부천시 원미구 석천로209번길 40,14537,37.5070575150,126.7621155012
공립,부명초등학교,032-323-4184,경기도 부천시 원미구 중동 1176-1번지,경기도 부천시 원미구 조마루로 200,14584,37.4978110654,126.7652270442
공립,부원초등학교,070-7099-8880,경기도 부천시 소사구 소사본동 145-1번지,경기도 부천시 소사구 호현로447번길 14,14755,37.4781955280,126.7914320728
공립,부일초등학교,070-7096-7603,경기도 부천시 원미구 원미동 13-2번지,경기도 부천시 원미구 원미로182번길 31,14561,37.4985853410,126.7946559886
공립,부천남초등학교,032-610-1902,경기도 부천시 소사구 심곡본동 731번지,경기도 부천시 소사구 성주로270번길 16-1,14750,37.4813872469,126.7826250231
공립,부천대명초등학교,070-7099-8504,경기도 부천시 오정구 오정동 127-8번지 부천대명초등학교,,14426,37.5277048621,126.7971772924
공립,부천덕산초등학교,070-7099-5787,경기도 부천시 오정구 오정동 89-8번지,경기도 부천시 오정구 오정로252번길 91,14434,37.5298922868,126.7906716813
공립,부천덕산초등학교대장분교장,070-7099-5746,경기도 부천시 오정구 대장동 196-1번지,경기도 부천시 오정구 대장로 92,14400,37.5423790539,126.7911986132
공립,부천부곡초등학교,070-7099-5667,경기도 부천시 원미구 중동 1211번지,경기도 부천시 원미구 부흥로272번길 31,14611,37.4940836997,126.7731935240
공립,부천부안초등학교,032-710-6277,경기도 부천시 소사구 괴안동 103번지,경기도 부천시 소사구 경인로484번길 75,14687,37.4802093219,126.8118959792
공립,부천부흥초등학교,070-7099-3602,경기도 부천시 원미구 중동 1038-2번지,경기도 부천시 원미구 계남로 154,14538,37.5075616971,126.7663647471
공립,부천삼정초등학교,032-722-3400,경기도 부천시 오정구 삼정동 301번지,경기도 부천시 오정구 중동로 436,14492,37.5189190218,126.7707913206
공립,부천서초등학교,070-7099-8902,경기도 부천시 원미구 중동 815번지,경기도 부천시 원미구 부일로330번길 30,14626,37.4868509661,126.7667256933
공립,부천수주초등학교,070-7099-8304,경기도 부천시 오정구 고강동 275-2번지,경기도 부천시 오정구 고강로 99,14403,37.5311991276,126.8150835061
공립,부천여월초등학교,070-7096-7510,경기도 부천시 오정구 여월동 47번지,경기도 부천시 오정구 성곡로63번길 23,14485,37.5181296723,126.7966899952
공립,부천역곡초등학교,032-226-2095,경기도 부천시 원미구 역곡동 178-17번지,경기도 부천시 원미구 역곡로65번길 12,14658,37.4907924162,126.8074777641
공립,부천원일초등학교,070-7096-6998,경기도 부천시 오정구 원종동 104-3번지,경기도 부천시 오정구 소사로819번길 46,14425,37.5302891338,126.8028232819
공립,도덕초등학교,02-2086-3000,경기도 광명시 철산동 237-1번지,경기도 광명시 가마산로 28,14231,37.4843927798,126.8702899155
공립,서면초등학교,02-899-5578,경기도 광명시 소하동 904번지,경기도 광명시 오리로 402,14326,37.4387914941,126.8802241835
공립,소하초등학교,02-807-2867,경기도 광명시 소하동 1328번지,경기도 광명시 소하일로 45,14317,37.4492754886,126.8873620217
공립,안서초등학교,02-2689-7364,경기도 광명시 가학동 1052-1번지,경기도 광명시 가학로 247-55,14340,37.4029144646,126.8711757832
공립,연서초등학교,02-806-3601,경기도 광명시 하안동 25-1번지,경기도 광명시 안현로 80-2,14247,37.4664166212,126.8816472019
공립,온신초등학교,02-2682-1199,경기도 광명시 노온사동 361-2번지,경기도 광명시 범안로 657,14335,37.4428754171,126.8468868608
공립,철산초등학교,02-2104-6110,경기도 광명시 철산동 555번지,경기도 광명시 하안로 392,14243,37.4697506542,126.8746083123
공립,하안남초등학교,02-893-2084,경기도 광명시 하안동 111번지,경기도 광명시 금당로 71,14306,37.4621539954,126.8852555124
공립,신도초등학교,070-7099-2003,경기도 부천시 원미구 중동 1172-1번지,경기도 부천시 원미구 부흥로 137,14586,37.4978511888,126.7586651587
공립,소일초등학교,070-7099-8402,경기도 부천시 소사구 소사본동 401-1번지,경기도 부천시 소사구 소사로102번길 78,14774,37.4692029727,126.8025315617
공립,심곡초등학교,032-710-9804,경기도 부천시 원미구 심곡동 300번지,경기도 부천시 원미구 장말로 309,14612,37.4912198288,126.7765243582
공립,약대초등학교,070-7094-1693,경기도 부천시 원미구 약대동 112번지,경기도 부천시 원미구 수도로66번길 14,14517,37.5140742461,126.7729770688
공립,오정초등학교,070-7099-9703,경기도 부천시 오정구 원종동 247번지,경기도 부천시 오정구 소사로794번길 48,14419,37.5269920457,126.8077317451
공립,원미초등학교,070-7096-6659,경기도 부천시 원미구 심곡동 184번지,경기도 부천시 원미구 부흥로 423,14573,37.4884216795,126.7877384282
공립,원종초등학교,070-7099-3804,경기도 부천시 오정구 원종동 368번지,경기도 부천시 오정구 삼작로410번길 38,14473,37.5181336067,126.8065009349
공립,중흥초등학교,070-7095-9003,경기도 부천시 원미구 중동 1053번지,경기도 부천시 원미구 계남로 214,14539,37.5067027888,126.7732295938
공립,창영초등학교,032-710-3812,경기도 부천시 소사구 괴안동 238-11번지,경기도 부천시 소사구 은성로 109-26,14698,37.4751747876,126.8048849959
공립,검단초등학교,031-753-4762,경기도 성남시 중원구 하대원동 123번지,경기도 성남시 중원구 원터로 25,13387,37.4294785878,127.1440394683
공립,구미초등학교,031-714-2072,경기도 성남시 분당구 구미동 215번지,경기도 성남시 분당구 미금로22번길 25,13626,37.3377823321,127.1183723802
공립,금빛초등학교,031-755-0461,경기도 성남시 수정구 태평동 7289번지,경기도 성남시 수정구 남문로 112,13278,37.4473963108,127.1405516345
공립,낙생초등학교,031-781-5613,경기도 성남시 분당구 판교동 551번지,경기도 성남시 분당구 서판교로74번길 11,13479,37.3943250168,127.0990043958
공립,내정초등학교,031-711-1905,경기도 성남시 분당구 수내동 57번지,경기도 성남시 분당구 내정로174번길 19,13599,37.3724079842,127.1222742581
공립,백문초등학교,031-551-0271,경기도 구리시 교문동 808-1번지,경기도 구리시 장자대로13번길 12,11938,37.5886604294,127.1327714635
공립,별내초등학교,031-841-4403,경기도 남양주시 별내면 청학리 408-2번지,경기도 남양주시 별내면 청학로92번길 38,12080,37.7114132985,127.1184271353
공립,부양초등학교,031-566-2116,경기도 구리시 수택동 784-2번지,경기도 구리시 장자대로 89-2,11940,37.5904814490,127.1416656253
공립,수동초등학교,031-593-6052,경기도 남양주시 수동면 입석리 458-1번지,경기도 남양주시 수동면 비룡로 832,12029,37.7118714665,127.3234168399
공립,수택초등학교,031-564-4161,경기도 구리시 토평동 1007번지,경기도 구리시 검배로136번길 41,11945,37.5919471510,127.1525554953
사립,심석초등학교,031-594-1947,경기도 남양주시 화도읍 마석우리 215-1번지,경기도 남양주시 화도읍 마석로76번길 10,12176,37.6573056136,127.3068689845
공립,오남초등학교,031-575-3987,경기도 남양주시 오남읍 오남리 134-1번지,경기도 남양주시 오남읍 진건오남로 696,12037,37.6956498859,127.2143004185
공립,와부초등학교,031-576-4260,경기도 남양주시 와부읍 덕소리 75-5번지,경기도 남양주시 와부읍 월문천로 63,12212,37.5870492693,127.2189295162
공립,용신초등학교,031-527-0474,경기도 남양주시 진건읍 신월리 87번지,경기도 남양주시 진건읍 사릉로 474,12131,37.6609863700,127.1733563482
공립,인창초등학교,031-551-0356,경기도 구리시 인창동 546-9번지,경기도 구리시 동구릉로 37-13,11912,37.6044570945,127.1315042533
공립,장자초등학교,031-555-6383,경기도 구리시 교문동 824번지,경기도 구리시 장자대로 40,11949,37.5867755624,127.1353405235
공립,장현초등학교,031-571-2006,경기도 남양주시 진접읍 장현리 379번지,경기도 남양주시 진접읍 장현천로 37,12014,37.7194620686,127.1822111875
공립,조안초등학교,031-576-8145,경기도 남양주시 조안면 조안리 47번지,경기도 남양주시 조안면 북한강로229번길 20,12282,37.5464111287,127.3005895655
공립,창현초등학교,031-595-2142,경기도 남양주시 화도읍 창현리 766번지,경기도 남양주시 화도읍 녹촌로 12,12186,37.6459584512,127.3018767103
공립,천마초등학교,031-511-0340,경기도 남양주시 화도읍 묵현리 372-5번지,경기도 남양주시 화도읍 경춘로 1707,12171,37.6558351065,127.2803553836
공립,토평초등학교,031-563-2325,경기도 구리시 토평동 611-3번지,경기도 구리시 벌말로129번길 17-1,11947,37.5878186927,127.1463903021
공립,평내초등학교,031-591-2150,경기도 남양주시 평내동 203-6번지,경기도 남양주시 경춘로 1292-11,12218,37.6490872782,127.2377970965
공립,풍양초등학교,031-571-2214,경기도 남양주시 진접읍 내각리 640-3번지,경기도 남양주시 진접읍 내각1로 31-1,12074,37.7021546258,127.1620812595
공립,신성초등학교,031-203-2051,경기도 수원시 영통구 영통동 1049-2번지,경기도 수원시 영통구 청명북로 42,16710,37.2554422511,127.0816425558
공립,신영초등학교,031-203-2122,경기도 수원시 영통구 영통동 972-3번지,경기도 수원시 영통구 영통로 266,16698,37.2501995469,127.0602021426
공립,신풍초등학교,031-214-1651,경기도 수원시 영통구 이의동 1342번지,경기도 수원시 영통구 도청로17번길 24,16509,37.2860499149,127.0534842833
공립,안룡초등학교,031-225-0193,경기도 수원시 권선구 곡반정동 606번지,경기도 수원시 권선구 곡반정로33번길 21,16672,37.2333235350,127.0247325477
